Name,Physical Storage Quantity,Storage Unit,GroupName,Date_week,Month,Stock_Class,Cycle,Max_Stock
BALAIS SANS MANCHE,2.0,PC (1 PC),Hygiène,vendredi,2024-05,C,14,9.0
BASILIC BARQUETTE,3.0,KG (1 KG),Legumes Frais,mercredi,2024-05,A,14,11.05
BASILIC LA BOTTE,0.45,KG,Legumes Frais,lundi,2024-05,C,14,3.2999
BISCUIT TUC,48.0,PC (1 PC),Epicerie,dimanche,2024-05,D,14,120.0
BLOUSE NON TISSEE,7.0,PC (1 KG),Hygiène,dimanche,2024-05,C,14,36.0
BOGA CIDRE PET 30 CL,17.0,PC,Eaux et Sodas,lundi,2024-05,C,14,182.0
BOGA LIM PET 0.5,217.0,PC (1 PC),Eaux et Sodas,samedi,2024-05,A,14,479.0
BOGA PET 30CL,132.0,PQT (1 PQT),Eaux et Sodas,samedi,2024-05,B,14,261.0
BOITE D'ARCHIVE,1.0,PC,Fournitures de Bureau,samedi,2024-05,D,14,35.0
BOITE FRAPPE VANILLE 1.36KG MONIN,2.0,KG (1 KG),Pâtisseries,mardi,2024-05,C,14,6.0
BOITE PIZZA PM CIG,100.0,PC (1 PC),Consommable,lundi,2024-05,B,14,500.0
BORGHELL,4.0,KG (1 KG),Epicerie,dimanche,2024-05,C,14,10.0
BOUTEILLE DE VINAIGRETTE 250ML,10.0,PC (250 GR),Epicerie,dimanche,2024-05,A,14,16.0
BROCHETTE BAMBOO 20,1.0,SCH (100 PC),Consommable,mercredi,2024-05,C,14,14.0
Beurre 200Gr,21.0,PC (200 GR),Beurre Oeuf Fromage,samedi,2024-05,C,14,83.0
CACAHUETES GRILLEES SALEES 70GR,12.0,PC (1 PC),Fruits Secs,mardi,2024-05,C,14,60.0
CACAO EN POUDRE,1.0,PQT (0.25 KG),Cafe,lundi,2024-05,C,14,7.0
CAKE CHOCOLAT PBC,48.0,PC (1 PC),Viennoiserie,dimanche,2024-05,B,14,88.0
CAKE CITRON PBC,72.0,PC (1 PC),Viennoiserie,dimanche,2024-05,B,14,216.0
CAKE MARBRE MARGARINE,495.0,PC (1 PC),Pâtisseries,samedi,2024-05,A,14,561.0
CAKE MARBRE PBC,242.0,PC (1 PC),Viennoiserie,dimanche,2024-05,A,14,363.0
CAKE NATURE MARGARINE,110.0,PC (1 PC),Pâtisseries,samedi,2024-05,C,14,132.0
CAKE ORANGE PBC,36.0,PC (1 PC),Viennoiserie,mardi,2024-05,B,14,170.0
CAROTTE,28.2,KG (1 KG),Legumes Frais,lundi,2024-05,A,14,67.1
CAROTTE CAKE PBC,110.0,PC (1 PC),Viennoiserie,mardi,2024-05,B,14,330.0
CELTIA FUT DE 50L,2.0,PC (50 L),Alcools,samedi,2024-05,B,14,6.0
CHAMPIGNON FRAIS BARQUETTE,16.0,KG (1 KG),Legumes Frais,mardi,2024-05,A,14,34.5
CHAPLUR,5.0,PC (1 KG),Epicerie,lundi,2024-05,C,14,16.0
CHOCOLAT CHAUD EN POUDRE,1.0,KG (1 KG),Cafe,vendredi,2024-05,B,14,7.0
CHOCOLAT EN POUDRE,70.0,PC (0.2 KG),Cafe,samedi,2024-05,A,14,86.0
CHOUX ROUGE,7.029999999999999,PC (1 PC),Legumes Frais,samedi,2024-05,A,14,9.6
CHOUX VERT,10.4,KG (1 KG),Legumes Frais,lundi,2024-05,B,14,12.8
CITRON,3.9,KG (1 KG),Legumes Frais,vendredi,2024-05,A,14,16.75
CITRON SALLE,14.0,KG (1 KG),Legumes Frais,samedi,2024-05,B,14,28.0
COCA COLA PET 30CL,344.0,PQT (1 PQT),Eaux et Sodas,dimanche,2024-05,B,14,435.0
COCA COLA ZERO 30 CL,96.0,PC (1 PC),Eaux et Sodas,lundi,2024-05,B,14,148.0
COFFRET CHECHIA AV SEP 16/16,50.0,PC (1 PC),Consommable,dimanche,2024-05,C,14,125.0
COFFRET PORTRAIT AV SEP 11.5/11.5,175.0,PC (1 PC),Consommable,samedi,2024-05,C,14,175.0
COFFRET PORTRAIT AV SEP 19.5/19.5,100.0,PC (1 PC),Consommable,samedi,2024-05,C,14,200.0
COFFRET PORTRAIT AV SEP24.5/14.5,100.0,PC (1 PC),Consommable,samedi,2024-05,C,14,150.0
CONCOMBRE,87.0,KG (1 KG),Legumes Frais,samedi,2024-05,A,14,177.692
COOKIES,80.0,PC,Viennoiserie,dimanche,2024-05,C,14,120.0
CORNICHON FRAIS,7.5,KG (1 KG),Legumes Frais,dimanche,2024-05,B,14,12.0
COURGE,25.05,KG (1 KG),Legumes Frais,samedi,2024-05,B,14,47.65
COURGETTE,2.85,KG (1 KG),Legumes Frais,jeudi,2024-05,A,14,28.6
COUSCOUS EN PAQUET,4.0,PC (1 PC),Epicerie,jeudi,2024-05,D,14,28.0
COUTEAU A PAIN 20CM,2.0,PC (1 PC),Accessoire & couvert,samedi,2024-05,C,14,5.0
COUVERCLE SANS TROU PET BOMBE 80MM,300.0,PC,Consommable,mercredi,2024-05,D,14,600.0
CREME A FOUETTER,4.0,PC (1 KG),Beurre Oeuf Fromage,lundi,2024-05,B,14,16.0
CREME DE BALSAMIQUE,3.0,BTL (1 ML),Epicerie,samedi,2024-05,D,14,10.0
CREME DE CUISSON,3.0,L (0.95 L),Beurre Oeuf Fromage,mardi,2024-05,B,14,27.0
CUISSE DE POULET FRAIS,24.85,KG,Volaille Fraiche,samedi,2024-05,C,14,47.85
Citronnade La Classique 1LITRE,40.0,L (1 L),Jus Fruit Lait,samedi,2024-05,D,14,40.0
DADDY'S CHIPS CLASSIC SEL DE MER 70G,45.0,PC (1 PC),Epicerie,dimanche,2024-05,A,14,225.0
DADDY'S CHIPS SAVORY TRUFFE PARMESAN 70G,60.0,PC (1 PC),Epicerie,dimanche,2024-05,B,14,165.0
DADDY'S CHIPS SPICY PAPRIKA 70G,60.0,PC (1 PC),Epicerie,dimanche,2024-05,A,14,165.0
DINOL,105.0,BIDON (1 KG),Hygiène,samedi,2024-05,A,14,135.0
EMBALLAGE EN CARTON 30*12*6,100.0,PC (1 PC),Consommable,dimanche,2024-05,D,14,300.0
EMINCE DE BOEUF PORT. SURGELE,19.7,KG (1000 GR),Viandes Surgelées,dimanche,2024-05,A,14,79.49000000000001
ESCALOPE POULET FRAIS,440.78,PC (1 KG),Volaille Surgelée,samedi,2024-05,A,14,503.16
ESSUIT TOUT JUMBO,109.0,PC (1 KG),Hygiène,samedi,2024-05,A,14,157.0
FANTA PET 30CL,108.0,PC (1 PQT),Eaux et Sodas,samedi,2024-05,B,14,312.0
FARINE EN PAQUET,40.0,PC (1 KG),Epicerie,lundi,2024-05,A,14,252.0
FESTIFE MIX 100 GR,16.0,PC (1 PC),Fruits Secs,samedi,2024-05,C,14,32.0
FILM ETIRABLE 725GR,27.0,PC (1 GR),Consommable,samedi,2024-05,A,14,38.0
FRAISE FRAIS,52.900000000000006,KG (1 KG),Fruits & Legumes Frais,samedi,2024-05,A,14,64.35
FRITE SURGELE 9/9 CLASSIC 2.5 KG,162.5,KG (2.5 KG),Legumes Surgelés,samedi,2024-05,A,14,290.0
FROMAGE CAMEMBERT 240g,1.0,BTE (240 GR),Beurre Oeuf Fromage,lundi,2024-05,D,14,12.0
FROMAGE CHEDDAR EN BLOC,20.0,KG (1 KG),Beurre Oeuf Fromage,dimanche,2024-05,A,14,65.0
FROMAGE EDAM MEULE,21.11,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-05,B,14,35.622
FROMAGE GORGONZELA,2.25,PC (1 KG),Beurre Oeuf Fromage,samedi,2024-05,A,14,13.0
FROMAGE LAND OR,7.2,PC (1 KG),Beurre Oeuf Fromage,mercredi,2024-05,A,14,25.4
FROMAGE MAASDAM EN BLOC PB,40.0,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-05,A,14,65.5
FROMAGE MEULE GOUDA KG,22.148,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-05,A,14,32.932
FROMAGE MOZARELLA CARRE KG,110.0,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-05,B,14,145.0
FROMAGE PARMESAN PB,1.6,KG (0.2 KG),Beurre Oeuf Fromage,lundi,2024-05,A,14,3.8
FROMAGE SICILIEN,1.822,KG (1 KG),Beurre Oeuf Fromage,lundi,2024-05,D,14,5.946
FUT HEINEKEIN,140.0,PC (1 L),Alcools,dimanche,2024-05,B,14,240.0
GARCI GAZ P.E.T 1 L,176.0,L (1 GR),Eaux et Sodas,samedi,2024-05,A,14,344.0
GATEAU CHOCOLAT PBC,40.0,PC (1 PC),Viennoiserie,dimanche,2024-05,B,14,100.0
GOBLET PP TRANSPARENT 200CC/80MM YOZEL,300.0,PC,Consommable,mercredi,2024-05,D,14,700.0
HARISSA 450G,4.0,BTE,Epicerie,lundi,2024-05,C,14,17.0
HARISSA 5/2,26.0,BOTTE (1 BTE),Epicerie,samedi,2024-05,A,14,53.0
HUILE D'OLIVE POMACE,14.25,L,Epicerie,lundi,2024-05,B,14,28.5
HUILE VEGETALE 5L,38.0,L (5 PC),Epicerie,samedi,2024-05,A,14,54.0
JAMBON DE BOEUF FUME,9.2,KG (1 KG),Charcuterie,samedi,2024-05,A,14,18.1
JAMBON DE DINDE,12.0,PC (1 KG),Charcuterie,mercredi,2024-05,A,14,34.15
JEX CARRE,71.0,PC (1 PC),Hygiène,samedi,2024-05,A,14,180.0
JOUR ET NUIT3/4 BLANC,3.0,PC (1 PC),Alcools,samedi,2024-05,C,14,30.0
KETCHUP BIDON 5L,5.0,PC (1 KG),Epicerie,dimanche,2024-05,B,14,35.0
KINDER T4,140.0,PC (1 PC),Epicerie,dimanche,2024-05,B,14,180.0
LAVETTE COTON,109.0,PC (1 PC),Hygiène,samedi,2024-05,A,14,149.0
LEVURE BOULANGERE NORMALE,2.0,PC (1 PC),Boulangerie_R,lundi,2024-05,B,14,34.0
LOT CAFE GRAIN ESPRESSO ELITE 3,61.0,PC (1 KG),Cafe,dimanche,2024-05,A,14,128.0
LOT CAFE GRAINS  PUR EXPRESS,17.0,KG,Cafe,dimanche,2024-05,A,14,73.0
LOT DE CAFE TURC,2.0,PC (1 KG),Cafe,dimanche,2024-05,D,14,3.0
MAIS EN BOITE,24.85,BTE (340 GR),Epicerie,dimanche,2024-05,A,14,92.0
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,lundi,2024-05,C,14,9.0
MARINADE POULET GRILLE 2KG PB,29.0,PC (1 KG),Volaille Surgelée,dimanche,2024-05,A,14,36.0
MAYO 5L DEJ,150.0,KG (5000 GR),Beurre Oeuf Fromage,samedi,2024-05,A,14,170.0
MENTHE FRAICHE,0.2,PC (1 PC),Legumes Frais,vendredi,2024-05,B,14,16.0
MENTHE SECHE,0.36,KG (1 KG),Epicerie,samedi,2024-05,D,14,2.0
MIEL DOUX & FRAIS,11.0,PC (1 PC),Epicerie,mardi,2024-05,C,14,11.0
MIX A CREPE FRANCAISE,90.0,SAC (1 SAC),Pâtisseries,samedi,2024-05,B,14,150.0
MOUSSE CHOCOLAT,1.0,PC,Pâtisseries,mercredi,2024-05,D,14,4.0
MOUTARDE DIJON 840 GR,20.0,BTE (840 GR),Epicerie,samedi,2024-05,B,14,25.0
MUFFINS VANILLE,24.0,PC,Viennoiserie,dimanche,2024-05,B,14,96.0
NAPPAGE,2.0,PC (1 PC),Pâtisseries,dimanche,2024-05,C,14,14.0
NOISETTE GRILLEE CONCASSEE,1.0,PC (1 KG),Fruits Secs,lundi,2024-05,D,14,3.0
NUGGETS PANE PB,75.0,PC (1 PC),Volaille Surgelée,dimanche,2024-05,A,14,275.0
OEUFS,42.0,PC (30 PC),Beurre Oeuf Fromage,samedi,2024-05,A,14,83.0
OIGNONS BLANC,123.05,KG (1 KG),Legumes Frais,samedi,2024-05,A,14,127.3
OLIVE DENOYETE,14.0,KG,Legumes Frais,jeudi,2024-05,B,14,35.0
OLIVE NOIRE SLICE,7.0,KG,Legumes Frais,jeudi,2024-05,B,14,35.0
OLIVE VIOLETTE,3.0,KG (1 KG),Legumes Frais,jeudi,2024-05,C,14,14.0
PACK FOOD BOWL + COUVERCLE 1.2 L,101.0,PC (1 PC),Consommable,mardi,2024-05,B,14,175.0
PAILLE ENVELOPPE 7.5MM COLORE,22.0,SCH (50 PC),Consommable,dimanche,2024-05,B,14,47.0
PAILLE ENVELOPPE 7.5MM NOIR,8.0,SCH (100 PC),Consommable,dimanche,2024-05,B,14,33.0
PAIN CHAWARMA *10,80.0,PQT (10 PC),Boulangerie_R,samedi,2024-05,A,14,115.0
PAIN DE MIE CEREALE,52.0,PC (1 PC),Boulangerie_R,jeudi,2024-05,B,14,130.0
PAIN DE MIE NATURE,78.0,PC (1 PC),Boulangerie_R,mardi,2024-05,B,14,130.0
PAIN SCHNECK AUX RAISINS SURG PUR BEURRE GF,300.0,PC (1 PC),Viennoiserie,samedi,2024-05,B,14,1200.0
PAIN SHNEK AU RAISIN MARGARINE,250.0,PC (1 KG),Pâtisseries,samedi,2024-05,C,14,700.0
PAPIER ALUM DE 100,4.0,PC (1 PC),Consommable,dimanche,2024-05,B,14,9.0
PAPIER CUISSON 40*60,2.0,PC (500 PC),Consommable,lundi,2024-05,C,14,4.0
PAPIER SERVIETTE GOURMANDISE,80.0,PC (1 PC),Consommable,samedi,2024-05,B,14,128.0
PAPRIKA FORT,2.0,KG (1 KG),Epicerie,jeudi,2024-05,C,14,3.0
PATE PAPILLON,2.0,PC (1 KG),Epicerie,mercredi,2024-05,D,14,24.0
PATE PIZZA FOCACCIA 12/40,100.0,PC (1 PC),Boulangerie_R,samedi,2024-05,A,14,170.0
PATE PIZZA FOCACCIA D32 CM,30.0,PC (1 PC),Boulangerie_R,vendredi,2024-05,C,14,50.0
PECHES,14.2,KG (1 KG),Fruits & Legumes Frais,dimanche,2024-05,A,14,27.5
PEPPERONI,2.4,KG (1 KG),Charcuterie,samedi,2024-05,A,14,4.8
PILLE AA,1.0,PC (1 GR),Fournitures de Bureau,lundi,2024-05,D,14,20.0
PIMENT DOUX,57.3,KG (1 KG),Legumes Frais,samedi,2024-05,A,14,97.3
PIMENT FORT,39.4,KG (1 KG),Legumes Frais,samedi,2024-05,A,14,78.95
PISTACHE CONCASSEE,2.0,PC (1000 GR),Fruits Secs,dimanche,2024-05,C,14,4.0
POCHETTE CROISSANT 15*7*29,3.0,PC (1000 PC),Consommable,mercredi,2024-05,C,14,4.0
POIS CHICHE KG,3.0,PC (1 PC),Legumes Secs,jeudi,2024-05,C,14,8.0
POIVRE NOIR MOULU,1.0,PC (1 KG),Epicerie,mercredi,2024-05,B,14,3.0
POMME DE TERRE,166.0,KG (1 KG),Legumes Frais,samedi,2024-05,A,14,292.25
POUDRE TENDERS PB,20.0,KG (1 KG),Volaille Surgelée,mardi,2024-05,B,14,42.0
POULET PANE AMANDE PB,80.0,PC (40 PC),Volaille Surgelée,mardi,2024-05,A,14,350.0
PUREE ANANAS 1 L,1.0,PC (1 L),Epicerie,mardi,2024-05,D,14,2.0
PUREE DE BANANE 1L,1.0,PC (1 L),Epicerie,mardi,2024-05,D,14,2.0
PUREE FRAISE 1.32KG MONIN,1.0,KG (1320 GR),Pâtisseries,mardi,2024-05,D,14,2.0
PUREE MANGUE 1L,2.0,PC (1 L),Epicerie,samedi,2024-05,D,14,2.0
RAME PAPIER A4,3.0,PC (1 PC),Fournitures de Bureau,lundi,2024-05,B,14,23.0
ROQUETTE SALADE BARQUETTE,1.0,KG (1 KG),Legumes Frais,mardi,2024-05,A,14,5.9
ROULEAU CAISSE 80*80,70.0,PC (1 PC),Fournitures de Bureau,mardi,2024-05,A,14,205.0
ROULEAU DE 750 ETIQUETTE BLANC,5.0,PC (1 PC),Consommable,lundi,2024-05,C,14,16.0
ROULEAU TPE,145.0,PC (1 PC),Fournitures de Bureau,samedi,2024-05,A,14,286.0
SAC BOUTIQUE GDISE HD 50/45 BLANC,350.0,PC,Consommable,jeudi,2024-05,D,14,1000.0
SAC EN PAPIER KRAFT 30/30/26,150.0,PC (1 PC),Consommable,dimanche,2024-05,C,14,150.0
SALADE LAITUE TUN,259.35,KG (1 KG),Legumes Frais,samedi,2024-05,A,14,393.7
SANEX,63.0,PC (1 PC),Hygiène,samedi,2024-05,A,14,100.0
SANIT SURF,20.0,PC (1 PC),Hygiène,dimanche,2024-05,A,14,51.0
SAUCE A L'AIL,3.0,PC,Epicerie,samedi,2024-05,B,14,12.0
SAUCE A L'AIL PB,10.0,L (1 KG),Epicerie,dimanche,2024-05,A,14,11.0
SAUCE BARBECUE PB,5.0,KG,Epicerie,vendredi,2024-05,D,14,15.0
SAUCE MAYONNAISE PESTO PB,10.0,L (1 L),Epicerie,dimanche,2024-05,A,14,11.0
SAUCE PESTO PB,4.0,KG (1 KG),Epicerie,dimanche,2024-05,A,14,5.0
SAUCE PLAN B 5KG,5.0,SEAU (1000 GR),Epicerie,dimanche,2024-05,B,14,25.0
SERPILLERE,82.0,PC (1 PC),Hygiène,samedi,2024-05,A,14,122.0
SERVIETTE 30*30 CIGUSTA,96.0,PC (1 PC),Consommable,dimanche,2024-05,B,14,192.0
SIROP DE NOISETTES GRILLEES 70CL MONIN,1.0,PC (700 ML),Pâtisseries,lundi,2024-05,D,14,2.0
SIROP DE VANILLE 1L MONIN,2.0,PC (700 ML),Pâtisseries,mardi,2024-05,C,14,3.0
SQUEEZE CREME  CHEDDAR 450GR,10.0,BTL (450 GR),Beurre Oeuf Fromage,mardi,2024-05,D,14,27.0
SUCRE EN SACHET CI-GUSTA,20.0,PC (1 PC),Cafe,mardi,2024-05,B,14,120.0
SUCRE EN SACHET DAILY BREAK,70.0,PC (1 KG),Cafe,dimanche,2024-05,A,14,230.0
THON EN BOITES,96.0,BTE (2.05 KG),Conserve de Poisson,samedi,2024-05,A,14,164.0
THYM MOULU,0.08,KG,Epicerie,lundi,2024-05,D,14,2.0
TIC TAC MENTHE,12.0,PC (1 PC),Epicerie,dimanche,2024-05,D,14,36.0
TIC TAC ORANGE,12.0,PC (1 PC),Epicerie,dimanche,2024-05,D,14,36.0
TIC TAC STRAWBERRY MIX,12.0,PC,Epicerie,dimanche,2024-05,D,14,60.0
TOMATE CERISES,9.45,KG (1 KG),Legumes Frais,samedi,2024-05,A,14,24.95
TOMATE FRAICHE,361.8,KG (1 KG),Legumes Frais,samedi,2024-05,A,14,526.85
TOMATES SECHEES,1.2,PC (1000 GR),Epicerie,samedi,2024-05,B,14,5.0
TOQUE CHEF,6.0,PC (1 PC),Hygiène,samedi,2024-05,C,14,6.0
VARIANTES,3.0,KG (1 KG),Legumes Frais,mardi,2024-05,D,14,10.0
VIANDE HACHEE SPECIAL RESTO,55.05,PC (1 KG),Viandes Fraiches,samedi,2024-05,A,14,191.07
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,8.7,KG (1000 GR),Viandes Fraiches,samedi,2024-05,A,14,11.0
VINAIGRE 1L,5.0,L (1000 GR),Epicerie,lundi,2024-05,D,14,12.0
VIPA ORIENTAL MIX 100 GR,16.0,PC (1 PC),Fruits Secs,samedi,2024-05,B,14,48.0
AGRAFFE,8.0,PC,Fournitures de Bureau,mercredi,2024-05,C,15,11.0
AIL,4.0,KG (1 KG),Legumes Frais,mardi,2024-05,B,15,8.3
AIL EN POUDRE,1.0,KG (1 KG),Fruits & Legumes Frais,samedi,2024-05,C,15,2.0
AJAX VITRE,13.0,PC (1 PC),Hygiène,mardi,2024-05,A,15,32.0
ALKASURF DDA 5KG,4.0,PC,Hygiène,jeudi,2024-05,D,15,15.0
AMANDE EFFILEE,1.0,PC (1 KG),Fruits Secs,mercredi,2024-05,B,15,4.0
AMANDES GRILEES SALEES 70GR,36.0,PC (1 PC),Fruits Secs,mardi,2024-05,B,15,84.0
AMSTEL BEER BLLE 33CL,343.0,BTL (1 BTL),Alcools,jeudi,2024-05,B,15,432.0
ASEPCLOR,5.0,PC (1 PC),Hygiène,vendredi,2024-05,A,15,60.0
AUBERGINE LEGUME,8.0,KG (1 KG),Legumes Frais,mercredi,2024-05,A,15,17.85
BACON BOEUF FUME TRANCHES ( 300GR),3.6,KG (1000 GR),Viandes Fraiches,mardi,2024-05,A,15,6.9
BACON DE DINDE TRANCHES (1 - 1.5 KG),20.0,KG (1 KG),Charcuterie,samedi,2024-05,B,15,43.0
BACTYGEL 703 CF,2.0,BTL (1 BTL),Hygiène,lundi,2024-05,B,15,4.0
BALAIS SANS MANCHE,2.0,PC (1 PC),Hygiène,mercredi,2024-05,C,15,9.0
BASILIC BARQUETTE,2.8,KG (1 KG),Legumes Frais,mercredi,2024-05,A,15,11.05
BEURRE MARGARINE  KG,27.0,PC (1 KG),Beurre Oeuf Fromage,mercredi,2024-05,C,15,40.5
BLOUSE NON TISSEE,2.0,PC (1 KG),Hygiène,jeudi,2024-05,C,15,36.0
BOGA CIDRE PET 30 CL,86.0,PC (1 PC),Eaux et Sodas,vendredi,2024-05,C,15,182.0
BOGA PET 30CL,72.0,PQT (1 PQT),Eaux et Sodas,vendredi,2024-05,B,15,261.0
BOITE FRAPPE VANILLE 1.36KG MONIN,1.0,KG (1 KG),Pâtisseries,lundi,2024-05,C,15,6.0
BOITE PIZZA 32 cm,100.0,PC (1 PC),Consommable,mercredi,2024-05,C,15,200.0
BOITE PIZZA ONDULEE 31/31,50.0,PC,Consommable,lundi,2024-05,C,15,200.0
BOUTEILLE DE VINAIGRETTE 250ML,10.0,PC (250 GR),Epicerie,mardi,2024-05,A,15,16.0
BROCHETTE BAMBOO 20,2.0,PC (1 PC),Consommable,mardi,2024-05,C,15,14.0
Beurre 200Gr,52.0,PC (200 GR),Beurre Oeuf Fromage,mardi,2024-05,C,15,83.0
CACAO EN POUDRE,1.0,PQT (0.25 KG),Cafe,mardi,2024-05,C,15,7.0
CAKE CHOCOLAT PBC,64.0,PC (1 PC),Viennoiserie,vendredi,2024-05,B,15,88.0
CAKE CITRON PBC,72.0,PC (1 PC),Viennoiserie,jeudi,2024-05,B,15,216.0
CAKE MARBRE MARGARINE,286.0,PC,Pâtisseries,mardi,2024-05,A,15,561.0
CAKE MARBRE PBC,187.0,PC (1 PC),Viennoiserie,jeudi,2024-05,A,15,363.0
CAKE NATURE MARGARINE,88.0,PC (1 PC),Pâtisseries,mercredi,2024-05,C,15,132.0
CAKE ORANGE PBC,72.0,PC (1 PC),Viennoiserie,mardi,2024-05,B,15,170.0
CAPRE VRAC,4.0,KG (1 KG),Legumes Frais,vendredi,2024-05,B,15,9.0
CAROTTE,28.75,KG (1 KG),Legumes Frais,mardi,2024-05,A,15,67.1
CAROTTE CAKE PBC,165.0,PC (1 PC),Viennoiserie,jeudi,2024-05,B,15,330.0
CELTIA FUT DE 50L,3.0,PC (50 L),Alcools,mardi,2024-05,B,15,6.0
CHAMPIGNON FRAIS BARQUETTE,15.0,KG (1 KG),Legumes Frais,mercredi,2024-05,A,15,34.5
CHAPLUR,7.0,PC (1 KG),Epicerie,mardi,2024-05,C,15,16.0
CHOCOLAT EN POUDRE,28.0,PC (0.2 KG),Cafe,vendredi,2024-05,A,15,86.0
CHOUX ROUGE,7.7,PC (1 PC),Legumes Frais,mardi,2024-05,A,15,9.6
CITRON,6.9,KG (1 KG),Legumes Frais,mercredi,2024-05,A,15,16.75
CITRON SALLE,7.0,KG (1 KG),Legumes Frais,vendredi,2024-05,B,15,28.0
COCA COLA PET 30CL,221.0,PQT (1 PQT),Eaux et Sodas,mardi,2024-05,B,15,435.0
COCA COLA ZERO 30 CL,107.0,PC (1 PC),Eaux et Sodas,mardi,2024-05,B,15,148.0
COFFRET CHECHIA AV SEP 16/16,50.0,PC (1 PC),Consommable,mercredi,2024-05,C,15,125.0
COFFRET PORTRAIT AV SEP 11.5/11.5,50.0,PC (1 PC),Consommable,mercredi,2024-05,C,15,175.0
COFFRET PORTRAIT AV SEP 19.5/19.5,50.0,PC (1 PC),Consommable,mercredi,2024-05,C,15,200.0
COFFRET PORTRAIT AV SEP24.5/14.5,50.0,PC (1 PC),Consommable,mercredi,2024-05,C,15,150.0
CONCOMBRE,80.35,KG (1 KG),Legumes Frais,mardi,2024-05,A,15,177.692
COOKIES,40.0,PC (1 PC),Viennoiserie,mercredi,2024-05,C,15,120.0
CORNICHON FRAIS,8.0,KG (1 KG),Legumes Frais,mardi,2024-05,B,15,12.0
COURGE,11.2,KG (1 KG),Legumes Frais,jeudi,2024-05,B,15,47.65
COURGETTE,13.25,KG (1 KG),Legumes Frais,mercredi,2024-05,A,15,28.6
COUSCOUS EN PAQUET,11.0,PC (1 PC),Epicerie,jeudi,2024-05,D,15,28.0
COUTEAU A PAIN 20CM,2.0,PC (1 PC),Accessoire & couvert,mardi,2024-05,C,15,5.0
COUVERCLE SANS TROU PET BOMBE 80MM,400.0,PC,Consommable,vendredi,2024-05,D,15,600.0
CREME A FOUETTER,8.0,PC (1 KG),Beurre Oeuf Fromage,mardi,2024-05,B,15,16.0
CREME A FOUETTER 1LT HOLE,10.0,PC (1 PC),GLACES,lundi,2024-05,C,15,31.0
CREME DE BALSAMIQUE,3.0,BTL (1 ML),Epicerie,lundi,2024-05,D,15,10.0
CREME DE CUISSON,6.0,L (0.95 L),Beurre Oeuf Fromage,mardi,2024-05,B,15,27.0
CUISSE DE POULET FRAIS,23.92,KG,Volaille Fraiche,mardi,2024-05,C,15,47.85
Citronnade La Classique 1LITRE,27.0,L (1 L),Jus Fruit Lait,mardi,2024-05,D,15,40.0
DADDY'S CHIPS CLASSIC SEL DE MER 70G,75.0,PC (1 PC),Epicerie,samedi,2024-05,A,15,225.0
DADDY'S CHIPS SAVORY TRUFFE PARMESAN 70G,75.0,PC (1 PC),Epicerie,mardi,2024-05,B,15,165.0
DADDY'S CHIPS SPICY PAPRIKA 70G,45.0,PC (1 PC),Epicerie,samedi,2024-05,A,15,165.0
DINOL,120.0,BIDON (1 KG),Hygiène,mardi,2024-05,A,15,135.0
EMINCE DE BOEUF PORT. SURGELE,21.0,KG (1000 GR),Viandes Surgelées,mardi,2024-05,A,15,79.49000000000001
ESCALOPE POULET FRAIS,253.13,PC (1 KG),Volaille Surgelée,mardi,2024-05,A,15,503.16
ESCALOPE POULET PANE CONGELE,9.03,KG,Volaille Surgelée,mercredi,2024-05,A,15,128.91
ESSUIT TOUT JUMBO,103.0,PC (1 KG),Hygiène,mardi,2024-05,A,15,157.0
FANTA PET 30CL,120.0,PC (1 PQT),Eaux et Sodas,vendredi,2024-05,B,15,312.0
FARINE EN PAQUET,54.0,PC (1 KG),Epicerie,mardi,2024-05,A,15,252.0
FESTIFE MIX 100 GR,24.0,PC (1 PC),Fruits Secs,vendredi,2024-05,C,15,32.0
FILM ETIRABLE 725GR,24.0,PC (1 GR),Consommable,mardi,2024-05,A,15,38.0
FRAISE FRAIS,52.5,KG (1 KG),Fruits & Legumes Frais,mardi,2024-05,A,15,64.35
FRITE SURGELE 9/9 CLASSIC 2.5 KG,192.0,KG (2.5 KG),Legumes Surgelés,mardi,2024-05,A,15,290.0
FROMAGE CHEDDAR EN BLOC,21.0,KG,Beurre Oeuf Fromage,jeudi,2024-05,A,15,65.0
FROMAGE EDAM MEULE,9.35,KG,Beurre Oeuf Fromage,vendredi,2024-05,B,15,35.622
FROMAGE GORGONZELA,0.45,PC (1 KG),Beurre Oeuf Fromage,mercredi,2024-05,A,15,13.0
FROMAGE LAND OR,13.4,PC (1 KG),Beurre Oeuf Fromage,mercredi,2024-05,A,15,25.4
FROMAGE MAASDAM EN BLOC PB,30.0,KG (1 KG),Beurre Oeuf Fromage,mardi,2024-05,A,15,65.5
FROMAGE MEULE GOUDA KG,14.352,KG (1 KG),Beurre Oeuf Fromage,jeudi,2024-05,A,15,32.932
FROMAGE MOZARELLA CARRE KG,90.0,KG (1 KG),Beurre Oeuf Fromage,mardi,2024-05,B,15,145.0
